category,location_type,context,outcome_status,persistent_id,id,location_subtype,month,location.latitude,location.street.id,location.street.name,location.longitude,outcome_status.category,outcome_status.date
public-order,Force,,,6651c38217d4e28dbb6100f679cbd08531f2637b9ac8288ca87a6f4fd505fa5c,115389819,,2023-12,52.632534,1738358,On or near Market Street,-1.133232,Investigation complete; no suspect identified,2023-12
public-order,Force,,,ca6d618439aafb18ec00f017e62e5b3539672897b8a6e2e2b060cfa37ae7965d,115385298,,2023-12,52.628507,1738390,On or near Trinity Lane,-1.132159,Investigation complete; no suspect identified,2023-12
public-order,Force,,,6f3d17c53f133bc8d114202a8c356e12242e3095447621ae16aad2e8b03e3fc1,115396914,,2023-12,52.633053,1738548,On or near Granby Street,-1.129306,Court result unavailable,2025-01
public-order,Force,,,34aa0b8685e4b32817dd3192412a7a58d43c9e0714666e6052f678af847ee865,115387171,,2023-12,52.638882,1738334,On or near Sandacre Street,-1.133417,Investigation complete; no suspect identified,2023-12
public-order,Force,,,c4925c6797888c673dd829cc0d415f4c790a445f545fe680012786c693cda394,115390792,,2023-12,52.631193,1738645,On or near Calais Hill,-1.128220,Unable to prosecute suspect,2023-12
public-order,Force,,,20253f2ed6e6b18d1cb4c6c20de2feed9c24d13e4d0e67ee4f0a3971edacc8a1,115387090,,2023-12,52.636060,1738987,On or near Supermarket,-1.120153,Investigation complete; no suspect identified,2023-12
public-order,Force,,,d1296ec2b14e3d4f48d575c194261ee6c4c9147e68e66ef647f0b99c284555ac,115401635,,2023-12,52.632901,1738395,On or near Nightclub,-1.131836,Local resolution,2024-01
public-order,Force,,,1c491e32d6362f9e5b00661a61d5ba4d254be70836f325329e8bd4c208791dd8,115397014,,2023-12,52.636041,1738351,On or near East Gates,-1.133444,Court result unavailable,2024-06
public-order,Force,,,80b007ec28d0ad4d9af60df986c95d68759e55fdd47fe17a011df518fae2bf81,115393751,,2023-12,52.642530,1738756,On or near Junction Road,-1.125793,Local resolution,2023-12
public-order,Force,,,8f43543ade250f9ba74defa10135a221796a5d451a9d2287a4d8e3e206c51b2b,115393459,,2023-12,52.626044,1739135,On or near Abingdon Road,-1.115086,Investigation complete; no suspect identified,2023-12
public-order,Force,,,2ba423a57aebcb052279666f20253a68a2fb94af84925eb0ce3900bc866d277e,115389603,,2023-12,52.635797,1738449,On or near Fox Lane,-1.131926,Investigation complete; no suspect identified,2023-12
public-order,Force,,,9d22f683ec6a25eec3729472a0b7c49d12ada12eb50a786efe48975716f9849a,115388959,,2023-12,52.631190,1738923,On or near Andover Street,-1.122887,Unable to prosecute suspect,2023-12
public-order,Force,,,cb6ac5e7a985c384255c2752663568fed1ee7e199dc95d9b929dc558caed4a84,115385201,,2023-12,52.636041,1738351,On or near East Gates,-1.133444,Investigation complete; no suspect identified,2023-12
public-order,Force,,,80240115516329394a270107473b674f9072be2ab5954c14bba8287bab66ab1b,115393563,,2023-12,52.631190,1738923,On or near Andover Street,-1.122887,Court result unavailable,2024-06
public-order,Force,,,0a95e40426fe2776826541710757c1069d6e569fc3b7d63718703c907dd795b9,115396466,,2023-12,52.635488,1738121,On or near Carts Lane,-1.136395,Court result unavailable,2024-06
public-order,Force,,,3fc34ecee49f9ffebac8391810f51bbc72a99f83ca3e1d9684d00e1f72fbbfcf,115385176,,2023-12,52.632387,1738274,On or near Pocklingtons Walk,-1.134077,Investigation complete; no suspect identified,2023-12
public-order,Force,,,062c3db382c93628016775d21ac430930263476045fe32a90ffbc66a0ad66817,115400531,,2023-12,52.625551,1737260,On or near Petrol Station,-1.152191,Investigation complete; no suspect identified,2023-12
public-order,Force,,,66b065acc2e0f234d3b90846043203fe304ffc845ea48f1a35e496d115c2ea44,115394243,,2023-12,52.632999,1738125,On or near Friar Lane,-1.136548,Court result unavailable,2024-06
public-order,Force,,,a314983bcc412187086f4be5459b0265cccb6fd6d2c2855407aa060d611dc8fb,115385165,,2023-12,52.634991,1738162,On or near Loseby Lane,-1.136050,Local resolution,2023-12
public-order,Force,,,db1cb7fb85ec8055f3b987dfca431ac8ebdb03d6b6e46f3ae9845fca0e0226dc,115390816,,2023-12,52.632387,1738274,On or near Pocklingtons Walk,-1.134077,Local resolution,2023-12
public-order,Force,,,28d8c626bf9e79027a5da90fa3317f0697eba30c56cf3a9c81883c1b827fd5ae,115395278,,2023-12,52.634169,1738654,On or near Colton Street,-1.128191,Investigation complete; no suspect identified,2024-02
public-order,Force,,,043d45b9073ea76b920ccd40bbaf71600a854224d01710d148d03045bfe07a11,115400937,,2023-12,52.634849,1738676,On or near Rutland Street,-1.127749,Investigation complete; no suspect identified,2023-12
public-order,Force,,,5b795f1044cb22f5e3a2bcdec697aa7c6a35a84c61ca51857dadd4fbd570f01d,115385115,,2023-12,52.634991,1738162,On or near Loseby Lane,-1.136050,Local resolution,2023-12
public-order,Force,,,982e8d0a7fa3e0b0c6b0474de1c48f40c408ca97e47f7e9c836a61b25f488895,115389111,,2023-12,52.634991,1738162,On or near Loseby Lane,-1.136050,Local resolution,2023-12
public-order,Force,,,49c0c24160276a80934a8964476b4266d50e2359c5f00782916158bbe8c15f4b,115393830,,2023-12,52.637101,1738524,On or near Shopping Area,-1.130778,Unable to prosecute suspect,2023-12
public-order,Force,,,ea5ce93c6946820b43a2e842859562cbf91465cd06fa3bbc0812e5b68b8f97aa,115386400,,2023-12,52.629483,1738118,On or near Grange Lane,-1.136425,Local resolution,2023-12
public-order,Force,,,2152b6dd2fb52b34c40bbf0e66d8feeb02f8649eb436f141ae1f0eff6d13a06f,115393999,,2023-12,52.625551,1737260,On or near Petrol Station,-1.152191,Unable to prosecute suspect,2024-02
public-order,Force,,,11978bfa3133ba69fd153fcd327aaa229271a930c4436328de00a4983ef826a5,115394106,,2023-12,52.632999,1738125,On or near Friar Lane,-1.136548,Further action is not in the public interest,2024-02
public-order,Force,,,0deb171db7b0bdeefc204d0996933de224d31d3c6eb8af9ed45b4533722e04ae,115390834,,2023-12,52.632901,1738395,On or near Nightclub,-1.131836,Local resolution,2023-12
public-order,Force,,,fca344ad54b9c6cb0f814727effe8f41cc61e6aea827f038a089b07b35c31370,115385004,,2023-12,52.630287,1738981,On or near College Street,-1.121102,Investigation complete; no suspect identified,2023-12
public-order,Force,,,b067168d441912ecdcd78ee1dc71f0a2b18bda9291fbe494d077f70dd1c09eaf,115397456,,2023-12,52.639558,1738364,On or near Nightclub,-1.132473,Court result unavailable,2024-11
public-order,Force,,,a759236644f7a9ea039037f1fbd8b3e7174f90945ab870a601ff9f3a6e47aa67,115388901,,2023-12,52.621217,1737965,On or near Pavilion Close,-1.138404,Local resolution,2023-12
public-order,Force,,,f190eb8ff95b0d619ed094bcaf0d19dc7bd4575025caa44ef89c67e01d35c1bb,115394115,,2023-12,52.635528,1738700,On or near Theatre/concert Hall,-1.127553,Investigation complete; no suspect identified,2023-12
public-order,Force,,,22675f27e2d6c07da9127790770d1183051a1a28656055c7e2dfbb885100b751,115398520,,2023-12,52.632805,1738842,On or near Campbell Street,-1.124819,Status update unavailable,2024-04
public-order,Force,,,4057e0e686511c7912f3074f3ab97c2ec85346c793b1773834d3a91220c4a795,115393949,,2023-12,52.626782,1738090,On or near Hospital,-1.135961,Unable to prosecute suspect,2023-12
public-order,Force,,,b3bbf62be7a86159230d778cd904544002744470e97492bd3684867911a93456,115398078,,2023-12,52.626525,1737691,On or near Sage Road,-1.145081,Investigation complete; no suspect identified,2024-01
public-order,Force,,,bf35f3cb62bfb8b09ad43c09e4808ba7e1d62e5d753663421145e089d4a67dfc,115386936,,2023-12,52.633053,1738548,On or near Granby Street,-1.129306,Formal action is not in the public interest,2023-12
public-order,Force,,,aeba15567f35e68f731bd6cfab9f03594bc80d84858639ffa28f4c0fb5f1de37,115386966,,2023-12,52.636041,1738351,On or near East Gates,-1.133444,Investigation complete; no suspect identified,2023-12
public-order,Force,,,e37bff5370169e5f7e66deff5f8e1f8fa79c46bc61b21d5086489d108d9e09d8,115391922,,2023-12,52.632795,1738185,On or near Millstone Lane,-1.135798,Court result unavailable,2024-06
public-order,Force,,,630dcf7319e7a27f4fe5941cedeeeae59e6a9a21219f550cbfdab25cd8b453d8,115389512,,2023-12,52.632778,1737719,On or near Westbridge Close,-1.143349,Court result unavailable,2024-06
robbery,Force,,,55e0e302317357ce6e8ee16b468cca0dcb116253f1eaad41d91fd94ef343202b,115387483,,2023-12,52.632318,1738584,On or near York Street,-1.129483,Investigation complete; no suspect identified,2024-01
robbery,Force,,,638c819088a9edb29647aca909a68974fc2dad0f1faf5b387996a9ec8e52de8f,115394955,,2023-12,52.625780,1739073,On or near Parking Area,-1.119567,Investigation complete; no suspect identified,2024-02
robbery,Force,,,c46084488e20ffb0122edeaa8df058ef039a3be9b0bd98a7c5bcff1d7b268beb,115394458,,2023-12,52.618023,1738421,On or near Putney Road,-1.129457,Investigation complete; no suspect identified,2024-04
robbery,Force,,,7082419515ad68acc332beca98c4b1827cb08148850d0f19ab64e906ecf12362,115393699,,2023-12,52.627299,1737468,On or near Norman Street,-1.148966,Investigation complete; no suspect identified,2024-01
robbery,Force,,,2619451e1a4dda33110b1c4f4bf957fa5f0f889048c4dada027c57d28838e889,115396728,,2023-12,52.639316,1738483,On or near Nightclub,-1.131354,Investigation complete; no suspect identified,2024-02
robbery,Force,,,944b2f58daae3821a76a5005f173a79b1e85446c237d66a175eaa3e228b2d1fa,115394540,,2023-12,52.635078,1737968,On or near St Nicholas Place,-1.139462,Court result unavailable,2024-11
robbery,Force,,,5ebe356a648f7871bef242b239501f160cb4d38bfe2fac0f0b00202a9893583a,115392269,,2023-12,52.625264,1737915,On or near Sports/recreation Area,-1.140129,Further action is not in the public interest,2024-06
robbery,Force,,,c04fff0e878c8c06070541755c240aa34c146c2c47e49437ccfa2135f576d32c,115385119,,2023-12,52.630803,1737674,On or near Bede Street,-1.144983,Unable to prosecute suspect,2024-04
robbery,Force,,,b6d7243103ed244541e7138ae867acbd40ac079b7699aa96a0b7710f000714e5,115394994,,2023-12,52.635399,1738303,On or near Shopping Area,-1.134107,Investigation complete; no suspect identified,2024-09
robbery,Force,,,46cc92612dc731a9701f5bb34ec5b3f059a4de5232a6f9195e866cd2bb0f4525,115396609,,2023-12,52.640513,1738601,On or near Gower Street,-1.128966,Unable to prosecute suspect,2023-12
robbery,Force,,,7989cfd3a4e5e396ac46879e8f656a5838a2e5da46a76b6f11d82b92c9cd8177,115387021,,2023-12,52.637031,1738550,On or near Clarence Street,-1.129878,Investigation complete; no suspect identified,2024-05
robbery,Force,,,82cc18c2639d688b15323edb5a2a47068a61189ebf0dce27312f2e7f5d1d8718,115397724,,2023-12,52.637756,1738805,On or near Clyde Street,-1.125755,Unable to prosecute suspect,2024-01
robbery,Force,,,da7c78d231f0c920788891fc50324d5afa2e50f6387879a39bab13d8da8c43ed,115397418,,2023-12,52.630999,1737834,On or near The Newarke,-1.140931,Investigation complete; no suspect identified,2024-02
robbery,Force,,,6608b6ab88ad9812f99c8b25ee2b1f554f38f531785025d232b1f50cdc695388,115397508,,2023-12,52.635486,1738632,On or near Yeoman Street,-1.128741,Unable to prosecute suspect,2024-02
robbery,Force,,,d642617374c5bd3aaeeaec6bfc30a2faeba6ee04a4e55d34c47dce6782ab9bd3,115401917,,2023-12,52.636857,1738642,On or near St James Street,-1.128211,Investigation complete; no suspect identified,2024-01
robbery,Force,,,bf4af982da2e20f75366882ff727b563c8f9c20916c067422a48c650107dd379,115396771,,2023-12,52.635488,1738121,On or near Carts Lane,-1.136395,Investigation complete; no suspect identified,2024-03
robbery,Force,,,7a29cda41002065ab42985bbd9dda7dbed6e851d1f593c957074c80a19d69192,115398323,,2023-12,52.635797,1738449,On or near Fox Lane,-1.131926,Court result unavailable,2025-01
robbery,Force,,,d41ee36787a5efdeefc59dc54e561f5f631be90cdf2b491d8def69e2de7bf61f,115393198,,2023-12,52.633860,1739005,On or near Hutchinson Street,-1.119302,Unable to prosecute suspect,2024-03
robbery,Force,,,b8fa564f9b4a32ec355cbe2e415329cb8e87c0dbcddb0aa0190565a2a01251e3,115386980,,2023-12,52.626211,1738624,On or near Parking Area,-1.127979,Investigation complete; no suspect identified,2024-03
robbery,Force,,,2e881a26c12d46bea5a2b577250151918a4b071f507f144604e6c1d34eec3ad4,115388307,,2023-12,52.617509,1738992,On or near Howard Road,-1.120752,Investigation complete; no suspect identified,2024-06
robbery,Force,,,281cbdcc651ca3e58a24b14a27bdceef689077797f08ca219ad94c647461ddc0,115393766,,2023-12,52.633053,1738548,On or near Granby Street,-1.129306,Unable to prosecute suspect,2024-05
robbery,Force,,,54d99fdbc4aa821d3aff03b91bbdb22c0fb66a223bec2de53a8adeb9c5159b77,115390227,,2023-12,52.638573,1738510,On or near Lower Lee Street,-1.130556,Investigation complete; no suspect identified,2023-12
robbery,Force,,,95a2edf12e5ae5fa761d03c45baed75b6810c38a9768dc497cc59136bad30748,115390225,,2023-12,52.638573,1738510,On or near Lower Lee Street,-1.130556,Investigation complete; no suspect identified,2023-12
robbery,Force,,,edb416a3f4c3ebca2443f54e53a5a8307778b4bfd3cfe74e7f5ddca66a5f8fcd,115397110,,2023-12,52.626599,1739469,On or near Evington Place,-1.111189,Investigation complete; no suspect identified,2024-01
robbery,Force,,,ffcab4ac088a0321aaa573fd9efd4c12d0ca0dca6a2a8e912204a7486413b2b9,115395016,,2023-12,52.625906,1738509,On or near Tigers Way,-1.129271,Investigation complete; no suspect identified,2024-01
robbery,Force,,,428e4b3a65eb9a715f86267cab76d61ed6158519be701fa00f640f33c61dcb6f,115394133,,2023-12,52.634787,1737952,On or near Parking Area,-1.139010,Court result unavailable,2024-07
robbery,Force,,,11f88add23096fcf54b05839c6a3ac3aa48411b4ea9bfbe30346b19200f9aa37,115388118,,2023-12,52.632955,1737814,On or near Castle Street,-1.140434,Unable to prosecute suspect,2024-01
robbery,Force,,,1a3b68cbd181567239d86b36425ec2600bee32992d6edde4f0221e6429f90eb4,115398514,,2023-12,52.635559,1738487,On or near Shopping Area,-1.131414,Investigation complete; no suspect identified,2024-02
robbery,Force,,,1a04d29f5d424bf61238c698760d743437b6e95bdda175e14e61946878cf3cf8,115399120,,2023-12,52.642987,1738537,On or near Charter Street,-1.130498,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,,fbeec5ff99365ecaf033eb1b90ee43cd82aee0edf86bf07f96fd93cf1c6e1282,115393013,,2023-12,52.632746,1738674,On or near Northampton Street,-1.127791,Unable to prosecute suspect,2024-01
shoplifting,Force,,,d1044ebf20e2fb204b0bf669c6447b02de23c8813b8a42875c01a567aeac1d91,115394870,,2023-12,52.627895,1737587,On or near Supermarket,-1.146886,Unable to prosecute suspect,2024-02
shoplifting,Force,,,edca55f0a7179012004106a3365b9f02d9816b87ebd17c83afd6147d2c0ce025,115390286,,2023-12,52.635559,1738487,On or near Shopping Area,-1.131414,Unable to prosecute suspect,2024-01
shoplifting,Force,,,f1a149e917c7ddde49bf8595e22c13bf10fac15c6b1d3fbab4ff5ec949549527,115386865,,2023-12,52.637697,1738064,On or near Causeway Lane,-1.137297,Unable to prosecute suspect,2024-01
shoplifting,Force,,,95e46f3d8402675553222d203cd750e7d847bed886314255875f026a76ffc00d,115386120,,2023-12,52.636399,1739082,On or near Shopping Area,-1.119738,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,01bd7720bf13c7ed607442886cc56d91902caa15226b4e0e27864fffac27d715,115395840,,2023-12,52.636826,1738008,On or near Parking Area,-1.137418,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,,839d3d329ec36defb584be574e93fccfd695e752414ac600d9094a2e0164d15c,115387231,,2023-12,52.634991,1738162,On or near Loseby Lane,-1.136050,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,01ade3109a7aa7b18aaa46fd7b65be179f920d1416f69062096809145c29c870,115398582,,2023-12,52.635488,1738121,On or near Carts Lane,-1.136395,Unable to prosecute suspect,2024-01
shoplifting,Force,,,60a28fbfa581623a2df99b7a66327a6448caae2faa936d80df9708bdc65258f2,115398687,,2023-12,52.634252,1738481,On or near Granby Place,-1.130997,Further action is not in the public interest,2024-04
shoplifting,Force,,,0acf57a8eb7235c6d1dfb414a77d85ef3dbfa8b53dd2f02950cc865045e8fbd8,115395265,,2023-12,52.637041,1738379,On or near Parking Area,-1.131222,Court result unavailable,2024-07
shoplifting,Force,,,2b3d0458fc011c73e557a6227c0c3e148eee0fced4a9f1e09ea967fffd9c07ff,115398511,,2023-12,52.635559,1738487,On or near Shopping Area,-1.131414,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,28fd32c9695030532e51778e9d1fe48437934652605f8f877e991c134e205edb,115386388,,2023-12,52.632746,1738674,On or near Northampton Street,-1.127791,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,e0d1068e9a4b156f87cb9dc416e1e2ae5d044dbe300272e9d7bc93f0a8c8a39c,115389880,,2023-12,52.636041,1738351,On or near East Gates,-1.133444,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,a49cd12ab3586023ccddaeed54ec2427de937e3c647cef5d084d64224c9bfe8c,115401301,,2023-12,52.630034,1738837,On or near Nelson Street,-1.124594,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,,fe89fc230143b0963b6bae743058a63117b1c5d61aff02b04c5f76f38cc99fec,115396981,,2023-12,52.636041,1738351,On or near East Gates,-1.133444,Court result unavailable,2024-08
shoplifting,Force,,,b8321807f24ce81059ba1b2410aebab318a560065c5fe8e00ccc214d1d0ab746,115394470,,2023-12,52.628717,1737809,On or near Mill Lane,-1.142394,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,,96ef59a1fe4470f6094f0b28284a2737cd4af984bdaaaa5176a8a62419d5aec5,115389466,,2023-12,52.634252,1738481,On or near Granby Place,-1.130997,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,0b887ea6254ebe68c04e96bd4cbe845a2b9c3a3bf6afe8169a8e517f12cf057e,115394166,,2023-12,52.629294,1738026,On or near Further/higher Educational Building,-1.137684,Court result unavailable,2024-07
shoplifting,Force,,,32f4b5a4fdd59f8eb3a0b4c27787b9d4378cfb75864b06ce9b9293f71b31e77e,115400712,,2023-12,52.635488,1738121,On or near Carts Lane,-1.136395,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,e975f9eb13a622ad4caef2e76bee749faa7501f7152adc5c2abee5150a60216d,115388438,,2023-12,52.634074,1738437,On or near Every Street,-1.132389,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,5a2ad21ef02e6ff000446caaba5c0598c33674215be3bcc80b3d37c309d1262f,115397144,,2023-12,52.632743,1737208,On or near Stretton Road,-1.153471,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,5b8f265e3383b70e761b2a0d2059dc51125a2807032aa39f0b93c468df0b23a8,115387326,,2023-12,52.634252,1738481,On or near Granby Place,-1.130997,Court result unavailable,2024-12
shoplifting,Force,,,4525aed25df96f23406b3d678c5a23ec4771cc5b9e2d8a685dcf150287b4132f,115396285,,2023-12,52.637101,1738524,On or near Shopping Area,-1.130778,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,6d866fee2da768634777b6759f882bb015fd9c1700f37f0f508e70b70745d5aa,115398517,,2023-12,52.635559,1738487,On or near Shopping Area,-1.131414,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,0a1c7097bd3f2a4819066f74437c7e4a45fd15296dbdb2313442160965c83a34,115391795,,2023-12,52.630034,1738837,On or near Nelson Street,-1.124594,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,e9544e09cc84c0034989aaa6c1f1fc7cb1ea2bfbb49e49bf475d43b3a9d44f86,115395366,,2023-12,52.637697,1738064,On or near Causeway Lane,-1.137297,Status update unavailable,2024-04
shoplifting,Force,,,56f9205e843468ff7981c42d558290e50b21fb5951c204b3356ade01090d2687,115386715,,2023-12,52.636041,1738351,On or near East Gates,-1.133444,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,68ebf61b22648771cdeb5dff5699a8c9eb641b61bff65c8f4ed63372e5796f48,115388263,,2023-12,52.639558,1738364,On or near Nightclub,-1.132473,Further action is not in the public interest,2023-12
shoplifting,Force,,,de53131db655850277151f41d2ccb64dc821dccb131e22be85b261d035605f8b,115389995,,2023-12,52.636041,1738351,On or near East Gates,-1.133444,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,a3f9f5d5e081ebf3aef41fe36dac99bff29d0897f9abafaf37222e616ca9da98,115396025,,2023-12,52.636060,1738987,On or near Supermarket,-1.120153,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,123c601127d92a8ed1d4a3b5180fda604c67ee92f71a5b2050ddf73db30758d1,115388772,,2023-12,52.618158,1738119,On or near Putney Road West,-1.135525,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,ec507d3e694a58d67d787a324931daa5a0f499a19427a8d70dc98b210b7e2fd9,115387116,,2023-12,52.636041,1738351,On or near East Gates,-1.133444,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,f51f80351e3d7b8b3c03aa2a68b8095c9db753dd92e814f40359508879870922,115390003,,2023-12,52.637697,1738064,On or near Causeway Lane,-1.137297,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,72f06e1c09d74a2e5e0901005d00dc420db9ada8c18429682d970e780fb3e426,115401863,,2023-12,52.634252,1738481,On or near Granby Place,-1.130997,Local resolution,2023-12
shoplifting,Force,,,a1862092b61471f3e2eef695b1c92c125d268d38c709ce912b4a4e204d3a7bf2,115395578,,2023-12,52.636723,1738235,On or near New Bond Street,-1.134450,Local resolution,2024-01
shoplifting,Force,,,af9b6a06fb13f60eb206554cf941af193bf6546a167ebfcd79c75f6f26d273a0,115396282,,2023-12,52.637581,1738327,On or near Parking Area,-1.133709,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,728a859411f0fc79c5706a9ebbe4202984554bc3cb246224540d9042b22cc320,115395482,,2023-12,52.632746,1738674,On or near Northampton Street,-1.127791,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,a2a23e2161d5569faa6d8a9e3eb9fca97623db56ae197c59389abd636e11e12e,115387118,,2023-12,52.637581,1738327,On or near Parking Area,-1.133709,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,b6dd2d3ab0dc751d087eff7ccb54fa9fb9a8450f77aa4b499ad316e4da7fe727,115387890,,2023-12,52.628717,1737809,On or near Mill Lane,-1.142394,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,25a2be5112c43829351705c1771ddc6f861b085a87efbb8d77acb2ffc6fe1c4e,115392756,,2023-12,52.635399,1738303,On or near Shopping Area,-1.134107,Unable to prosecute suspect,2023-12
shoplifting,Force,,,e9125d7a0e606ba54e0e253c504bb77a6be9d2225a2a817dd5e1c32cc8d4f785,115385227,,2023-12,52.636826,1738008,On or near Parking Area,-1.137418,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,ed9109a499b50084e611cbf50e32922b7481def5be195da1bdd60bba1d5b93f3,115395495,,2023-12,52.632746,1738674,On or near Northampton Street,-1.127791,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,861470b38d94a3019548efe072c4782bef19496ece19077d9fca3e481c36c296,115386899,,2023-12,52.640274,1738580,On or near Wilton Street,-1.129532,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,755a7fbfa7a8f0cfd8b56996b1d85f0cce928b8d3e154886cdeeb2ed69139250,115386799,,2023-12,52.632746,1738674,On or near Northampton Street,-1.127791,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,f6497afb6dd427d37b207bb823795dab031cbf1aac66a458fbc625f718617466,115389559,,2023-12,52.637697,1738064,On or near Causeway Lane,-1.137297,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,e9a2b489a24d0a77af889c545dc51716d16c95ce17f79eab40a10dc15dd40770,115399832,,2023-12,52.636826,1738008,On or near Parking Area,-1.137418,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,f783bf62a9e063f008046e3523c40ae7d04cf2a747a13951866cb12517f66a8e,115385861,,2023-12,52.637581,1738327,On or near Parking Area,-1.133709,Local resolution,2023-12
shoplifting,Force,,,c90c9ceb03ff51ca37e531150dc3212dd5c5fe3245fdb635e869754fde8e2edf,115385871,,2023-12,52.635559,1738487,On or near Shopping Area,-1.131414,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,2da493bcc6eca1cc7258d8ee8de0458f322361a7bbfcfa9362a3bb7e02fc0d09,115389954,,2023-12,52.636041,1738351,On or near East Gates,-1.133444,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,d24d44a0ea733a40fa7f72eb5dd1f1584f472edbbd6df9b26e7c57ddf3e70c66,115392506,,2023-12,52.634477,1738414,On or near Market Place Approach,-1.132159,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,949be0d6a178f3b3aed88e5f9bc0dd612a93cb7892894c13c526786717e1f2a6,115387109,,2023-12,52.637581,1738327,On or near Parking Area,-1.133709,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,802ebec252bebf039e2eafc644aad5af550cd964c22570c802906940914b51d4,115387181,,2023-12,52.635559,1738487,On or near Shopping Area,-1.131414,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,6eeaaa8976a5a39a720c24d70fccce3b1bf07e1882ded8d90e1ef5a966fd5e29,115387105,,2023-12,52.637581,1738327,On or near Parking Area,-1.133709,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,05e9e1e5a099bee1942ec09726613ffd8ef33a088c86d24d3c410fc8cd8f1f3d,115389845,,2023-12,52.636041,1738351,On or near East Gates,-1.133444,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,27b3f7643bbe3bc0bbf6bd855b3626896d562408d855b9e8e0a4a296a29ef053,115386288,,2023-12,52.636826,1738008,On or near Parking Area,-1.137418,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,ce899a7997d7f1f56f09159fd61f5832e3372b0f9d2f54e43acc71ac2eb296df,115387898,,2023-12,52.636723,1738235,On or near New Bond Street,-1.134450,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,f7b15fa04070538f447aa55e53e52fc5ef40e28e638d81cdd8097513bc00d050,115387252,,2023-12,52.636771,1738860,On or near Supermarket,-1.123883,Unable to prosecute suspect,2023-12
shoplifting,Force,,,d2257d2578a4099b13ebc2f4cf72dcc16c1a14a5a2404453b5b349230a0d2434,115389336,,2023-12,52.637697,1738064,On or near Causeway Lane,-1.137297,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,c17e279fe0d9e01dcc799aeafd3a68028b62385e75eba8d4f9cd3da00b40f353,115401124,,2023-12,52.636041,1738351,On or near East Gates,-1.133444,Court result unavailable,2024-07
shoplifting,Force,,,aef01b006f8e25ebc86f7aea2c52231658cbdc82b9b686ebce5a61c24b129bbb,115393158,,2023-12,52.634252,1738481,On or near Granby Place,-1.130997,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,287194984424dfaf2098ce80e7bbf15f49069a8fa902f08fd8d7c7f96790f51d,115400766,,2023-12,52.632746,1738674,On or near Northampton Street,-1.127791,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,10fcde122b1229ff3c35d06063d63c1d3d76c6af2b6e86fea921fa1023dc9d0d,115393208,,2023-12,52.636826,1738008,On or near Parking Area,-1.137418,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,d0f59e47385752d704f6756b306e2b472638a658331f6d05693f1422969e1914,115392289,,2023-12,52.636723,1738235,On or near New Bond Street,-1.134450,Investigation complete; no suspect identified,2023-12
shoplifting,Force,,,e219c543c82d159ee1202973d19c98a92f21eb4fac09acef00867f799d9d475f,115389849,,2023-12,52.636041,1738351,On or near East Gates,-1.133444,Investigation complete; no suspect identified,2023-12
